SourceHash,RawStoredPath,ExportedAtLocal,ExportedAtTimeZone,ActivityDateTime,ActivityDate,ActivityType,AccountId,MaskedAccount,AccountLabel,Description,Symbol,Quantity,Price,OrderNumber,Fee,Commission,Amount,CashActivityClass,IsTradeCashEffect,IsEconomicCashFlow,IsSweep,IsTransfer,IsDividendOrInterest
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-17 03:00:00,2025-12-17,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-0.535,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-15 03:00:00,2025-12-15,Qualified Dividend,900001003,x1003,Partnership / LLC / LLP - x1003,ALPHABET INC CL C REC 12/15/25 PAY 12/15/25 RATE 0.00000000 QTY 0.00000000,,,,,0.00,0,0.21,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-15 03:00:00,2025-12-15,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-0.21,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-02 03:00:00,2025-12-02,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,295.666,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-01 13:55:42,2025-12-01,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,7 of ETH @ $2.594 (Order # 2101),ETH,7,2.594,2101,0.00,0,-18.158,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-01 13:26:12,2025-12-01,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,25 of IBIT @ $4.829 (Order # 6999),IBIT,25,4.829,6999,0.00,0,-120.719,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-01 03:00:00,2025-12-01,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,319.275,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-12-01 03:00:00,2025-12-01,Online Transfer,900001003,x1003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:5826055395;,,,,,0.00,0,-156.789,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-28 15:35:27,2025-11-28,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,10 of GOOG @ $31.928 (Order # 6108),GOOG,10,31.928,6108,0.00,0,-319.275,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-28 03:00:00,2025-11-28,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-592.244,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-26 16:02:14,2025-11-26,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,30 of IAUM @ $4.155 (Order # 4729),IAUM,30,4.155,4729,0.00,0,124.659,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-26 16:02:02,2025-11-26,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,54 of IBIT @ $5.107 (Order # 7743),IBIT,54,5.107,7743,0.00,0,275.777,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-26 16:00:53,2025-11-26,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,5 of AGX @ $38.362 (Order # 9672),AGX,5,38.362,9672,0.00,0,191.808,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-25 03:00:00,2025-11-25,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,5.579,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-24 13:06:46,2025-11-24,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,40 of ETH @ $2.669 (Order # 5809),ETH,40,2.669,5809,0.00,0,-106.756,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-24 13:06:16,2025-11-24,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,15 of PLTR @ $16.082 (Order # 2378),PLTR,15,16.082,2378,0.00,0,-241.223,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-24 13:04:34,2025-11-24,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,50 of SLV @ $4.569 (Order # 7156),SLV,50,4.569,7156,0.00,0,-228.438,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-24 13:03:29,2025-11-24,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,75 of PARR @ $4.376 (Order # 7801),PARR,75,4.376,7801,0.00,0,-328.166,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-24 13:02:58,2025-11-24,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,25 of SPMO @ $11.587 (Order # 5494),SPMO,25,11.587,5494,0.00,0,-289.675,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-24 13:00:45,2025-11-24,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,100 of STCE @ $6.572 (Order # 8520),STCE,100,6.572,8520,0.00,0,657.199,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-24 12:48:17,2025-11-24,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,15 of AGX @ $35.432 (Order # 4694),AGX,15,35.432,4694,0.00,0,531.48,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-17 03:00:00,2025-11-17,Qualified Dividend,900001003,x1003,Partnership / LLC / LLP - x1003,SYNCHRONY FINANCIAL REC 11/17/25 PAY 11/17/25 RATE 0.00000000 QTY 0.00000000,,,,,0.00,0,7.5,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-17 03:00:00,2025-11-17,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-7.5,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-12 03:00:00,2025-11-12,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-14.709,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 13:02:57,2025-11-11,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,30 of IAUM @ $4.11 (Order # 7424),IAUM,30,4.11,7424,0.00,0,-123.3,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 13:01:39,2025-11-11,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,50 of SPRX @ $4.117 (Order # 8353),SPRX,50,4.117,8353,0.00,0,-205.869,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 13:00:46,2025-11-11,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,25 of GDMN @ $8.127 (Order # 4495),GDMN,25,8.127,4495,0.00,0,-203.163,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 13:00:22,2025-11-11,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,7 of PPLT @ $14.421 (Order # 4669),PPLT,7,14.421,4669,0.00,0,-100.944,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 12:58:35,2025-11-11,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,50 of EAT @ $10.509 (Order # 4805),EAT,50,10.509,4805,0.00,0,525.449,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 12:49:42,2025-11-11,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,27 of GDMN @ $8.14 (Order # 8734),GDMN,27,8.14,8734,0.00,0,-219.784,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 12:49:09,2025-11-11,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,40 of SLV @ $4.611 (Order # 3856),SLV,40,4.611,3856,0.00,0,-184.42,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-11 12:48:36,2025-11-11,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,350 of CDE @ $1.503 (Order # 2564),CDE,350,1.503,2564,0.00,0,526.048,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-10 16:38:58,2025-11-10,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,10 of BRK.B @ $49.932 (Order # 2373),BRK.B,10,49.932,2373,0.00,0,-499.315,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-10 13:10:07,2025-11-10,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,15 of AGX @ $33.334 (Order # 5959),AGX,15,33.334,5959,0.00,0,500.007,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-06 03:00:00,2025-11-06,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,5.313,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-05 12:43:10,2025-11-05,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,55 of SPRX @ $4.137 (Order # 7879),SPRX,55,4.137,7879,0.00,0,-227.535,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-05 03:00:00,2025-11-05,Online Transfer,900001003,x1003,Partnership / LLC / LLP - x1003,ACH DEPOSIT REFID:3597467395;,,,,,0.00,0,222.222,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-11-03 03:00:00,2025-11-03,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-6,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-31 03:00:00,2025-10-31,Qualified Dividend,900001003,x1003,Partnership / LLC / LLP - x1003,ARGAN INC REC 10/31/25 PAY 10/31/25 RATE 0.00000000 QTY 0.00000000,,,,,0.00,0,6,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-31 03:00:00,2025-10-31,Interest Income,900001003,x1003,Partnership / LLC / LLP - x1003,MORGAN STANLEY PRIVATE BANK NA (Period 10/01-10/31),,,,,0.00,0,0.001,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-31 03:00:00,2025-10-31,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-0.001,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-29 03:00:00,2025-10-29,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,599.999,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-28 03:00:00,2025-10-28,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-602.415,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-28 03:00:00,2025-10-28,Online Transfer,900001003,x1003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:2789425395;,,,,,0.00,0,-599.999,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-27 15:19:25,2025-10-27,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,55 of IAUM @ $3.984 (Order # 4963),IAUM,55,3.984,4963,0.00,0,-219.12,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-27 15:04:06,2025-10-27,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,25 of ETH @ $3.939 (Order # 5301),ETH,25,3.939,5301,0.00,0,98.475,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-27 15:02:21,2025-10-27,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,10 of ETH @ $3.937 (Order # 1199),ETH,10,3.937,1199,0.00,0,39.365,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-27 15:01:39,2025-10-27,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,15 of TSLA @ $45.58 (Order # 6627),TSLA,15,45.58,6627,0.00,0,683.695,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-24 03:00:00,2025-10-24,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,202.256,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-23 12:58:01,2025-10-23,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,40 of SLV @ $4.47 (Order # 9413),SLV,40,4.47,9413,0.00,0,-178.8,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-23 03:00:00,2025-10-23,Online Transfer,900001003,x1003,Partnership / LLC / LLP - x1003,TRANSFER TO XXXXX7782 REFID:2449371395,,,,,0.00,0,-23.456,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-21 03:00:00,2025-10-21,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-201.529,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-20 12:58:31,2025-10-20,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,27 of SIL @ $7.464 (Order # 5006),SIL,27,7.464,5006,0.00,0,201.529,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-20 03:00:00,2025-10-20,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,5.51,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-17 19:00:00,2025-10-17,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,45 of SLV @ $4.699 (Order # 3176),SLV,45,4.699,3176,0.00,0,-211.455,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-17 16:07:36,2025-10-17,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,100 of CDE @ $2.081 (Order # 7338),CDE,100,2.081,7338,0.00,0,-208.1,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-17 16:07:00,2025-10-17,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,30 of SYF @ $7.176 (Order # 5591),SYF,30,7.176,5591,0.00,0,215.28,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-17 03:00:00,2025-10-17,Online Transfer,900001003,x1003,Partnership / LLC / LLP - x1003,ACH DEPOSIT REFID:1944116395;,,,,,0.00,0,198.765,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-10 03:00:00,2025-10-10,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,3.525,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-09 13:50:52,2025-10-09,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,22 of SIL @ $7.287 (Order # 4589),SIL,22,7.287,4589,0.00,0,-160.314,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-09 03:00:00,2025-10-09,Online Transfer,900001003,x1003,Partnership / LLC / LLP - x1003,ACH DEPOSIT REFID:1167162395;,,,,,0.00,0,156.789,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-10-01 03:00:00,2025-10-01,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,527.232,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-30 12:46:50,2025-09-30,Bought,900001003,x1003,Partnership / LLC / LLP - x1003,2 of PPLT @ $14.233 (Order # 1495),PPLT,2,14.233,1495,0.00,0,-28.467,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-30 03:00:00,2025-09-30,Interest Income,900001003,x1003,Partnership / LLC / LLP - x1003,MORGAN STANLEY PRIVATE BANK NA (Period 09/22-09/30),,,,,0.00,0,0.001,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-30 03:00:00,2025-09-30,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-0.001,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-30 03:00:00,2025-09-30,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-483.363,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-30 03:00:00,2025-09-30,Online Transfer,900001003,x1003,Partnership / LLC / LLP - x1003,ACH WITHDRAWL REFID:204818395;,,,,,0.00,0,-498.765,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-29 12:37:52,2025-09-29,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,25 of SYF @ $7.459 (Order # 5609),SYF,25,7.459,5609,0.00,0,186.463,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-29 12:37:18,2025-09-29,Sold,900001003,x1003,Partnership / LLC / LLP - x1003,10 of POWL @ $29.69 (Order # 3114),POWL,10,29.69,3114,0.00,0,296.9,Trade,true,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-29 03:00:00,2025-09-29,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,800,Other,false,true,false,false,false
1f7e700435ff556713078bc83f33e9f13cfba0f94193496c572b8172bdd3d238,data/raw/etrade/account_history/20260614-205753-457985b06830-1003History.csv,2026-06-14 23:51:00,EST,2025-09-26 03:00:00,2025-09-26,Sweep,900001003,x1003,Partnership / LLC / LLP - x1003,BANK DEPOSIT PROGRAM,,,,,0.00,0,-850.695,Other,false,true,false,false,false
