"900001002, as of 06/14/26 at 11:51 PM EST"
Date / Time,Type,Account #,Account Name,Description,Fee,Comm,Amount
 06/30/2025 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$0.001
 01/31/2025 03:00:00 AM,Interest Income,900001002,Individual Brokerage - x1002,MORGAN STANLEY BANK N.A. (Period 01/01-01/31),--,$0,$0.001
 01/31/2025 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$0.001
 09/30/2024 03:00:00 AM,Interest,900001002,Individual Brokerage - x1002,MORGAN STANLEY BANK N.A. (Period 09/01-09/30),--,$0,$0.001
 09/30/2024 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$0.001
 04/30/2024 03:00:00 AM,Interest,900001002,Individual Brokerage - x1002,MORGAN STANLEY BANK N.A. (Period 04/01-04/30),--,$0,$0.001
 04/30/2024 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$0.001
 11/30/2023 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,BANK DEPOSIT PROGRAM,--,$0,-$0.001
 11/30/2023 03:00:00 AM,Interest,900001002,Individual Brokerage - x1002,MORGAN STANLEY BANK N.A. (Period 11/01-11/30),--,$0,$0.001
 08/30/2021 03:00:00 AM,Sweep,900001002,Individual Brokerage - x1002,EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT,--,$0,-$24.921
 08/27/2021 03:00:00 AM,Transfer,900001002,Individual Brokerage - x1002,TRANSFER FROM XXXX1755-1 REFID:33236177906;,--,$0,$24.921
