"Account All Accounts - 3 accounts Orders, as of 07/01/26 at 07:27 PM EST"
Symbol,Status,Fill,Description,Market,Time,Account
SPCX,Expired,--,Buy 100 Shares @ 18.234 Limit to Open,--,"06/17/2026, 4:06:29 PM",900001001
SPCX,Expired,--,Sell 50 Shares @ 21.399 Limit to Close,--,"06/17/2026, 4:06:29 PM",900001001
SPCX,Expired,--,Sell 26 Shares @ 20.498 Limit to Close,--,"06/17/2026, 4:06:29 PM",900001001
SPCX,Expired,--,Sell 50 Shares @ 20.799 Limit to Close,--,"06/17/2026, 4:00:11 PM",900001001
DRH,Filled,750 @ 1.188,Buy 750 Shares @ 1.188 Limit GTC to Open,--,"06/17/2026, 3:24:25 PM",900001001
DRH,Filled,350 @ 1.203,Buy 350 Shares @ 1.203 Limit GTC to Open,--,"06/17/2026, 2:03:07 PM",900001001
CRDO,Filled,25 @ 25.876,Sell 25 Shares @ 25.876 Limit to Close,--,"06/17/2026, 10:54:32 AM",900001001
ET,Filled,250 @ 1.893,Sell 250 Shares @ Market to Close,--,"06/17/2026, 10:53:04 AM",900001001
GDMN,Filled,40 @ 9.005,Sell 40 Shares @ Market to Close,--,"06/17/2026, 10:51:19 AM",900001001
AGX,Filled,5 @ 70.855,Sell 5 Shares @ Market to Close,--,"06/17/2026, 10:50:16 AM",900001001
DY,Filled,5 @ 46.721,Buy 5 Shares @ Market to Open,--,"06/17/2026, 10:36:18 AM",900001001
USO,Filled,25 @ 11.625,Sell 25 Shares @ Market to Close,--,"06/17/2026, 10:35:46 AM",900001001
AMZN,Filled,15 @ 24.132,Buy 15 Shares @ Market to Open,--,"06/17/2026, 10:34:11 AM",900001001
SPCX,Filled,25 @ 19.345,Buy 25 Shares @ 19.345 Limit to Open,--,"06/17/2026, 10:09:06 AM",900001001
SPCX,Filled,25 @ 19.456,Buy 25 Shares @ 19.456 Limit to Open,--,"06/17/2026, 10:08:45 AM",900001001
SPCX,Filled,25 @ 19.567,Buy 25 Shares @ 19.567 Limit to Open,--,"06/17/2026, 10:04:07 AM",900001001
ICHR,Filled,50 @ 9.004,Sell 50 Shares @ Market to Close,--,"06/17/2026, 10:03:00 AM",900001001
SPCX,Filled,10 @ 19.999,Buy 10 Shares @ 19.999 Limit to Open,--,"06/17/2026, 9:57:25 AM",900001001
SPCX,Filled,10 @ 20.001,Buy 10 Shares @ 20.001 Limit to Open,--,"06/17/2026, 9:57:24 AM",900001001
SPCX,Filled,25 @ 20.234,Buy 25 Shares @ 20.234 Limit to Open,--,"06/17/2026, 9:55:06 AM",900001001
SGDM,Filled,50 @ 7.33,Sell 50 Shares @ Market to Close,--,"06/17/2026, 9:53:00 AM",900001001
SOXX,Filled,5 @ 60.798,Sell 5 Shares @ Market to Close,--,"06/17/2026, 9:52:31 AM",900001001
PLTR,Filled,25 @ 13.482,Sell 25 Shares @ Market to Close,--,"06/17/2026, 9:52:06 AM",900001001
CRDO,Filled,10 @ 25.74,Sell 10 Shares @ Market to Close,--,"06/17/2026, 9:51:23 AM",900001001
ICHR,Filled,60 @ 9.216,Sell 60 Shares @ 9.216 Limit GTC to Close,--,"06/17/2026, 9:45:35 AM",900001001
SPCX,Filled,50 @ 20.456,Buy 50 Shares @ 20.456 Limit to Open,--,"06/17/2026, 9:40:16 AM",900001001
SPCX,Expired,--,Sell 100 Shares @ 22.789 Limit to Close,--,"06/16/2026, 4:00:14 PM",900001001
AGX,Filled,5 @ 69.039,Buy 5 Shares @ Market CLO to Open,--,"06/16/2026, 4:00:04 PM",900001001
GM,Filled,25 @ 8.251,Buy 25 Shares @ Market CLO to Open,--,"06/16/2026, 4:00:04 PM",900001001
CRWD,Filled,5 @ 67.949,Buy 5 Shares @ Market CLO to Open,--,"06/16/2026, 4:00:03 PM",900001001
NEM,Filled,5 @ 10.844,Sell 5 Shares @ Market CLO to Close,--,"06/16/2026, 4:00:03 PM",900001001
CRWV,Filled,5 @ 11.703,Sell 5 Shares @ Market CLO to Close,--,"06/16/2026, 4:00:03 PM",900001001
CRDO,Filled,10 @ 23.918,Buy 10 Shares @ Market CLO to Open,--,"06/16/2026, 4:00:03 PM",900001001
QQQ,Filled,3 @ 72.986,Buy 3 Shares @ Market CLO to Open,--,"06/16/2026, 4:00:02 PM",900001001
MLPI,Filled,35 @ 5.449,Sell 35 Shares @ Market CLO to Close,--,"06/16/2026, 4:00:02 PM",900001001
BTG,Filled,200 @ 0.457,Sell 200 Shares @ Market CLO to Close,--,"06/16/2026, 4:00:02 PM",900001001
PLTR,Filled,25 @ 13.325,Buy 25 Shares @ Market CLO to Open,--,"06/16/2026, 4:00:02 PM",900001001
MDLZ,Filled,50 @ 6.215,Sell 50 Shares @ Market CLO to Close,--,"06/16/2026, 4:00:02 PM",900001001
GDE,Filled,80 @ 6.574,Sell 80 Shares @ Market CLO to Close,--,"06/16/2026, 4:00:01 PM",900001001
SPCX,Filled,25 @ 19.654,Buy 25 Shares @ 19.654 Limit to Open,--,"06/16/2026, 3:46:25 PM",900001001
SPCX,Filled,25 @ 19.999,Buy 25 Shares @ 19.999 Limit to Open,--,"06/16/2026, 3:38:30 PM",900001001
SPCX,Filled,25 @ 20.176,Buy 25 Shares @ Market to Open,--,"06/16/2026, 3:24:14 PM",900001001
SPCX,Filled,25 @ 20.199,Buy 25 Shares @ 20.199 Limit to Open,--,"06/16/2026, 3:16:08 PM",900001001
SPCX,Canceled,--,Buy 25 Shares @ 19.999 Limit to Open,--,"06/16/2026, 3:13:31 PM",900001001
SPCX,Filled,50 @ 20.399,Buy 50 Shares @ 20.399 Limit to Open,--,"06/16/2026, 3:10:22 PM",900001001
SPCX,Filled,25 @ 20.686,Buy 25 Shares @ 20.686 Limit to Open,--,"06/16/2026, 3:04:48 PM",900001001
SPCX,Filled,25 @ 21.14,Buy 25 Shares @ 21.14 Limit to Open,--,"06/16/2026, 1:55:49 PM",900001001
SGDM,Filled,200 @ 7.234,Sell 200 Shares @ 7.234 Limit to Close,--,"06/16/2026, 1:51:23 PM",900001001
SPCX,Filled,25 @ 21.755,Sell 25 Shares @ 21.755 Limit to Close,--,"06/16/2026, 1:03:13 PM",900001001
SPCX,Canceled,--,Sell 25 Shares @ 21.765 Limit to Close,--,"06/16/2026, 1:01:15 PM",900001001
SPCX,Canceled,--,Buy 25 Shares @ 20.299 Limit to Open,--,"06/16/2026, 1:00:12 PM",900001001
B,Filled,25 @ 4.283,Sell 25 Shares @ Market to Close,--,"06/16/2026, 12:49:36 PM",900001001
B,Filled,50 @ 4.283,Sell 50 Shares @ Market to Close,--,"06/16/2026, 12:49:02 PM",900001001
UBER,Filled,30 @ 7.405,Sell 30 Shares @ Market to Close,--,"06/16/2026, 12:42:29 PM",900001001
PSUS,Filled,20 @ 3.998,Sell 20 Shares @ Market to Close,--,"06/16/2026, 12:37:56 PM",900001001
TSLA,Filled,5 @ 40.419,Buy 5 Shares @ Market to Open,--,"06/16/2026, 12:35:35 PM",900001001
RTX,Filled,15 @ 18.53,Sell 15 Shares @ Market to Close,--,"06/16/2026, 12:34:49 PM",900001001
DDOG,Filled,5 @ 23.383,Buy 5 Shares @ Market to Open,--,"06/16/2026, 12:34:04 PM",900001001
VGSH,Filled,100 @ 5.823,Sell 100 Shares @ Market to Close,--,"06/16/2026, 12:33:14 PM",900001001
SSRM,Filled,125 @ 3.171,Sell 125 Shares @ Market to Close,--,"06/16/2026, 12:27:58 PM",900001001
EWY,Filled,10 @ 20.746,Buy 10 Shares @ Market to Open,--,"06/16/2026, 12:25:33 PM",900001001
AUGO,Filled,75 @ 6.735,Sell 75 Shares @ Market to Close,--,"06/16/2026, 12:23:20 PM",900001001
PARR,Filled,88 @ 5.238,Sell 88 Shares @ Market to Close,--,"06/16/2026, 12:21:39 PM",900001001
AMD,Filled,10 @ 52.377,Buy 10 Shares @ Market to Open,--,"06/16/2026, 12:14:49 PM",900001001
SPCX,Filled,25 @ 21.255,Sell 25 Shares @ 21.255 Limit to Close,--,"06/16/2026, 12:05:35 PM",900001001
APP,Filled,3 @ 49.774,Buy 3 Shares @ Market to Open,--,"06/16/2026, 10:57:39 AM",900001001
USO,Filled,25 @ 11.563,Buy 25 Shares @ Market to Open,--,"06/16/2026, 10:57:18 AM",900001001
SPCX,Canceled,--,Buy 50 Shares @ 20.499 Limit to Open,--,"06/16/2026, 10:35:28 AM",900001001
SPCX,Canceled,--,Buy 50 Shares @ 20.512 Limit to Open,--,"06/16/2026, 10:33:21 AM",900001001
SPCX,Filled,75 @ 20.899,Buy 75 Shares @ 20.899 Limit to Open,--,"06/16/2026, 10:29:45 AM",900001001
MSFT,Filled,5 @ 39.275,Buy 5 Shares @ Market to Open,--,"06/16/2026, 10:23:55 AM",900001001
DY,Filled,5 @ 48.688,Sell 5 Shares @ Market to Close,--,"06/16/2026, 10:18:05 AM",900001001
IWM,Filled,100 @ 29.571,Sell 100 Shares @ 29.571 Limit to Close,--,"06/16/2026, 10:17:01 AM",900001001
TTMI,Filled,25 @ 20.745,Sell 25 Shares @ Market to Close,--,"06/16/2026, 10:15:53 AM",900001001
BE,Filled,5 @ 29.476,Sell 5 Shares @ Market to Close,--,"06/16/2026, 10:12:29 AM",900001001
CRWV,Filled,30 @ 11.7,Sell 30 Shares @ Market to Close,--,"06/16/2026, 10:11:34 AM",900001001
BVN,Filled,150 @ 3.547,Sell 150 Shares @ Market to Close,--,"06/16/2026, 10:06:07 AM",900001001
BTG,Filled,145 @ 0.459,Sell 145 Shares @ Market to Close,--,"06/16/2026, 10:03:58 AM",900001001
EZPW,Filled,100 @ 3.104,Buy 100 Shares @ Market to Open,--,"06/16/2026, 10:02:16 AM",900001001
SMCI,Filled,75 @ 3.027,Buy 75 Shares @ Market to Open,--,"06/16/2026, 10:01:55 AM",900001001
IGM,Filled,15 @ 16.485,Buy 15 Shares @ Market to Open,--,"06/16/2026, 10:01:29 AM",900001001
VGSH,Filled,100 @ 5.82,Buy 100 Shares @ Market to Open,--,"06/16/2026, 10:00:57 AM",900001001
FN,Filled,5 @ 60.93,Buy 5 Shares @ Market to Open,--,"06/16/2026, 10:00:15 AM",900001001
UNH,Filled,5 @ 40.777,Buy 5 Shares @ Market to Open,--,"06/16/2026, 9:59:46 AM",900001001
ICHR,Filled,25 @ 8.775,Buy 25 Shares @ Market to Open,--,"06/16/2026, 9:59:15 AM",900001001
BRK.B,Filled,5 @ 49.297,Buy 5 Shares @ Market to Open,--,"06/16/2026, 9:58:51 AM",900001001
ARE,Filled,100 @ 5.208,Buy 100 Shares @ Market to Open,--,"06/16/2026, 9:58:20 AM",900001001
TIGO,Filled,50 @ 8.576,Buy 50 Shares @ Market to Open,--,"06/16/2026, 9:57:09 AM",900001001
SPCX,Filled,25 @ 21.963,Sell 25 Shares @ Market to Close,--,"06/16/2026, 9:55:30 AM",900001001
SPCX,Filled,25 @ 21.399,Sell 25 Shares @ 21.399 Limit to Close,--,"06/16/2026, 9:47:21 AM",900001001
SPCX,Filled,5 @ 21.191,Sell 5 Shares @ Market to Close,--,"06/16/2026, 9:44:31 AM",900001001
AMZN,Filled,30 @ 24.803,Sell 30 Shares @ 24.765 Limit GTC to Close,--,"06/16/2026, 9:30:05 AM",900001001
SPCX,Filled,50 @ 19.852,Buy 50 Shares @ 19.876 Limit EXT to Open,--,"06/16/2026, 9:09:47 AM",900001001
SPCX,Filled,100 @ 20.108,Buy 100 Shares @ 20.123 Limit EXT to Open,--,"06/16/2026, 9:06:53 AM",900001001
AUGO,Expired,--,Sell 15 Shares @ 6.868 Limit to Close,--,"06/15/2026, 4:06:31 PM",900001001
TTMI,Expired,--,Sell 10 Shares @ 20.899 Limit to Close,--,"06/15/2026, 4:06:31 PM",900001001
CNSWF,Expired,--,Buy 5 Shares @ 206.789 Limit to Open,--,"06/15/2026, 4:06:31 PM",900001001
KGC,Filled,75 @ 2.734,Buy 75 Shares @ Market CLO to Open,--,"06/15/2026, 4:01:58 PM",900001001
PSTL,Filled,100 @ 2.316,Buy 100 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:31 PM",900001001
SPCX,Expired,--,Buy 50 Shares @ 17.123 Limit to Open,--,"06/15/2026, 4:00:27 PM",900001001
LRN,Filled,30 @ 8.354,Buy 30 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:08 PM",900001001
INCY,Filled,40 @ 10.198,Buy 40 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:08 PM",900001001
AGX,Filled,5 @ 68.887,Sell 5 Shares @ Market CLO to Close,--,"06/15/2026, 4:00:04 PM",900001001
UNFI,Filled,75 @ 5.033,Buy 75 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:04 PM",900001001
BRK.B,Filled,7 @ 49.552,Sell 7 Shares @ Market CLO to Close,--,"06/15/2026, 4:00:03 PM",900001001
AUGO,Filled,75 @ 6.618,Buy 75 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:02 PM",900001001
MDLZ,Filled,50 @ 6.15,Buy 50 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:02 PM",900001001
SGDM,Filled,100 @ 7.061,Buy 100 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:00 PM",900001001
BLOX,Filled,125 @ 1.714,Buy 125 Shares @ Market CLO to Open,--,"06/15/2026, 4:00:00 PM",900001001
SPCX,Filled,5 @ 18.868,Sell 5 Shares @ Market to Close,--,"06/15/2026, 3:46:27 PM",900001001
TTMI,Filled,10 @ 20.652,Sell 10 Shares @ Market to Close,--,"06/15/2026, 3:46:05 PM",900001001
SPCX,Filled,15 @ 18.716,Sell 15 Shares @ Market to Close,--,"06/15/2026, 2:59:53 PM",900001001
CNSWF,Filled,10 @ 207.777,Buy 10 Shares @ 207.777 Limit GTC to Open,--,"06/15/2026, 2:31:02 PM",900001001
REMX,Filled,25 @ 9.754,Sell 25 Shares @ Market to Close,--,"06/15/2026, 1:21:39 PM",900001001
VTIP,Filled,200 @ 5.035,Buy 200 Shares @ Market to Open,--,"06/15/2026, 1:20:33 PM",900001001
BVN,Filled,75 @ 3.436,Buy 75 Shares @ Market to Open,--,"06/15/2026, 1:20:05 PM",900001001
EMEQ,Canceled,--,Sell 35 Shares @ Market CLO to Close,--,"06/15/2026, 1:17:37 PM",900001001
EMEQ,Filled,35 @ 7.148,Sell 35 Shares @ Market to Close,--,"06/15/2026, 1:17:35 PM",900001001
SPMO,Filled,30 @ 15.777,Sell 30 Shares @ Market to Close,--,"06/15/2026, 1:16:48 PM",900001001
SPMO,Canceled,--,Sell 30 Shares @ Market CLO to Close,--,"06/15/2026, 1:16:48 PM",900001001
FMX,Filled,25 @ 12.717,Buy 25 Shares @ Market to Open,--,"06/15/2026, 1:13:05 PM",900001001
QQQ,Filled,15 @ 74.315,Sell 15 Shares @ Market to Close,--,"06/15/2026, 1:10:52 PM",900001001
SPCX,Filled,25 @ 18.058,Sell 25 Shares @ Market to Close,--,"06/15/2026, 1:05:00 PM",900001001
MSFT,Filled,10 @ 40.069,Sell 10 Shares @ Market to Close,--,"06/15/2026, 12:20:25 PM",900001001
MSFT,Filled,10 @ 40.066,Sell 10 Shares @ Market to Close,--,"06/15/2026, 12:19:40 PM",900001001
CSTM,Filled,150 @ 3.458,Buy 150 Shares @ Market to Open,--,"06/15/2026, 12:18:17 PM",900001001
CSTM,Canceled,--,Buy 150 Shares @ Market CLO to Open,--,"06/15/2026, 12:18:17 PM",900001001
TIGO,Canceled,--,Buy 50 Shares @ Market CLO to Open,--,"06/15/2026, 12:14:11 PM",900001001
TIGO,Filled,50 @ 9.261,Buy 50 Shares @ Market to Open,--,"06/15/2026, 12:14:09 PM",900001001
SPCX,Filled,50 @ 17.572,Sell 50 Shares @ Market to Close,--,"06/15/2026, 12:08:02 PM",900001001
TIGO,Filled,50 @ 9.238,Buy 50 Shares @ Market to Open,--,"06/15/2026, 12:00:40 PM",900001001
IAUM,Filled,175 @ 4.341,Buy 175 Shares @ Market to Open,--,"06/15/2026, 11:59:53 AM",900001001
IAUM,Canceled,--,Buy 175 Shares @ Market CLO to Open,--,"06/15/2026, 11:59:52 AM",900001001
GDMN,Filled,50 @ 8.776,Buy 50 Shares @ Market to Open,--,"06/15/2026, 11:59:05 AM",900001001
IAUM,Filled,50 @ 4.34,Sell 50 Shares @ Market to Close,--,"06/15/2026, 11:22:52 AM",900001001
SPCX,Filled,50 @ 17.389,Sell 50 Shares @ 17.389 Limit to Close,--,"06/15/2026, 11:11:05 AM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 17.399 Limit to Close,--,"06/15/2026, 11:10:04 AM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 17.378 Limit to Close,--,"06/15/2026, 11:09:32 AM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 17.424 Limit to Close,--,"06/15/2026, 11:08:51 AM",900001001
PINE,Filled,495 @ 2.02,Sell 495 Shares @ 2.02 Limit GTC to Close,--,"06/15/2026, 11:05:25 AM",900001001
SOXX,Filled,10 @ 62.145,Sell 10 Shares @ Market to Close,--,"06/15/2026, 10:56:47 AM",900001001
PM,Filled,25 @ 18.304,Buy 25 Shares @ Market to Open,--,"06/15/2026, 10:54:19 AM",900001001
PSTL,Filled,150 @ 2.366,Buy 150 Shares @ Market to Open,--,"06/15/2026, 10:53:50 AM",900001001
CSTM,Filled,100 @ 3.502,Buy 100 Shares @ Market to Open,--,"06/15/2026, 10:53:07 AM",900001001
EWY,Filled,20 @ 20.869,Sell 20 Shares @ 20.869 Limit to Close,--,"06/15/2026, 10:30:00 AM",900001001
CRWV,Filled,25 @ 10.715,Sell 25 Shares @ 10.715 Limit GTC to Close,--,"06/15/2026, 10:29:38 AM",900001001
VGSH,Filled,400 @ 5.823,Buy 400 Shares @ Market to Open,--,"06/15/2026, 10:26:46 AM",900001001
SPCX,Filled,50 @ 17.07,Buy 50 Shares @ 17.07 Limit to Open,--,"06/15/2026, 10:26:30 AM",900001001
ARE,Filled,100 @ 5.335,Buy 100 Shares @ Market to Open,--,"06/15/2026, 10:23:28 AM",900001001
USAR,Filled,100 @ 2.323,Sell 100 Shares @ Market to Close,--,"06/15/2026, 10:22:32 AM",900001001
VGSH,Filled,400 @ 5.823,Buy 400 Shares @ Market to Open,--,"06/15/2026, 10:20:09 AM",900001001
SPMO,Filled,50 @ 15.697,Sell 50 Shares @ Market to Close,--,"06/15/2026, 10:19:35 AM",900001001
SPCX,Filled,29 @ 16.463,Sell 29 Shares @ Market to Close,--,"06/15/2026, 10:19:19 AM",900001001
PM,Filled,25 @ 18.367,Buy 25 Shares @ Market to Open,--,"06/15/2026, 10:15:24 AM",900001001
CNC,Filled,35 @ 6.343,Buy 35 Shares @ Market to Open,--,"06/15/2026, 10:13:59 AM",900001001
SPCX,Filled,100 @ 17.373,Sell 100 Shares @ 17.373 Limit to Close,--,"06/15/2026, 10:11:00 AM",900001001
FN,Filled,5 @ 63.121,Sell 5 Shares @ Market to Close,--,"06/15/2026, 10:04:19 AM",900001001
COPJ,Filled,75 @ 4.498,Sell 75 Shares @ Market to Close,--,"06/15/2026, 10:02:07 AM",900001001
USAR,Filled,200 @ 2.347,Sell 200 Shares @ Market to Close,--,"06/15/2026, 9:53:02 AM",900001001
CDE,Filled,225 @ 1.895,Sell 225 Shares @ 1.895 Limit to Close,--,"06/15/2026, 9:51:46 AM",900001001
NEXA,Filled,300 @ 1.468,Sell 300 Shares @ Market to Close,--,"06/15/2026, 9:50:58 AM",900001001
KGC,Filled,100 @ 2.759,Sell 100 Shares @ Market to Close,--,"06/15/2026, 9:50:36 AM",900001001
GDMN,Filled,50 @ 8.815,Buy 50 Shares @ Market to Open,--,"06/15/2026, 9:49:52 AM",900001001
SIL,Filled,25 @ 8.84,Sell 25 Shares @ Market to Close,--,"06/15/2026, 9:49:20 AM",900001001
GDMN,Filled,100 @ 8.848,Sell 100 Shares @ 8.799 Limit to Close,--,"06/15/2026, 9:47:22 AM",900001001
AUGO,Filled,25 @ 6.945,Sell 25 Shares @ Market to Close,--,"06/15/2026, 9:38:58 AM",900001001
SPCX,Filled,50 @ 16.985,Sell 50 Shares @ Market to Close,--,"06/15/2026, 9:36:01 AM",900001001
SPCX,Filled,50 @ 16.971,Buy 50 Shares @ 16.971 Limit to Open,--,"06/15/2026, 9:35:47 AM",900001001
AGX,Filled,10 @ 66.601,Buy 10 Shares @ Market to Open,--,"06/15/2026, 9:33:22 AM",900001001
AMZN,Filled,100 @ 24.5,Buy 100 Shares @ Market to Open,--,"06/15/2026, 9:30:55 AM",900001001
MSFT,Filled,25 @ 39.665,Buy 25 Shares @ Market to Open,--,"06/15/2026, 9:30:38 AM",900001001
QQQ,Filled,35 @ 73.819,Buy 35 Shares @ Market to Open,--,"06/15/2026, 9:30:37 AM",900001001
IBIT,Filled,150 @ 3.782,Buy 150 Shares @ Market to Open,--,"06/15/2026, 9:30:22 AM",900001001
SGDM,Filled,200 @ 7.065,Buy 200 Shares @ Market to Open,--,"06/15/2026, 9:30:22 AM",900001001
CRDO,Filled,15 @ 26.3,Buy 15 Shares @ Market to Open,--,"06/15/2026, 9:30:20 AM",900001001
IWM,Filled,100 @ 29.664,Buy 100 Shares @ Market to Open,--,"06/15/2026, 9:30:14 AM",900001001
SPCX,Filled,50 @ 16.991,Buy 50 Shares @ 16.991 Limit EXT to Open,--,"06/15/2026, 9:14:05 AM",900001001
SPCX,Canceled,--,Buy 50 Shares @ 16.876 Limit EXT to Open,--,"06/15/2026, 9:14:05 AM",900001001
SGDM,Filled,200 @ 7.113,Buy 200 Shares @ 7.171 Limit EXT to Open,--,"06/15/2026, 9:11:32 AM",900001001
SPCX,Canceled,--,Buy 50 Shares @ 16.979 Limit to Open,--,"06/15/2026, 9:08:05 AM",900001001
SPCX,Canceled,--,Buy 50 Shares @ 16.876 Limit to Open,--,"06/15/2026, 9:06:00 AM",900001001
IWM,Filled,100 @ 29.726,Buy 100 Shares @ 29.726 Limit EXT to Open,--,"06/15/2026, 9:04:55 AM",900001001
SGDM,Canceled,--,Buy 150 Shares @ Market to Open,--,"06/15/2026, 8:58:27 AM",900001001
SGDM,Canceled,--,Buy 350 Shares @ 7.019 Limit EXT to Open,--,"06/15/2026, 8:58:01 AM",900001001
SPCX,Expired,--,Buy 200 Shares @ 14.999 Limit EXT to Open,--,"06/12/2026, 8:07:08 PM",900001001
SPCX,Filled,100 @ 16.719,Buy 100 Shares @ 16.719 Limit EXT to Open,--,"06/12/2026, 7:36:12 PM",900001001
SPCX,Canceled,--,Buy 200 Shares @ 15.999 Limit EXT to Open,--,"06/12/2026, 6:14:26 PM",900001001
SPCX,Canceled,--,Buy 150 Shares @ 15.623 Limit EXT to Open,--,"06/12/2026, 6:11:50 PM",900001001
SPCX,Filled,50 @ 16.599,Sell 50 Shares @ 16.599 Limit EXT to Close,--,"06/12/2026, 5:32:51 PM",900001001
SPCX,Expired,--,Buy 50 Shares @ 15.807 Limit to Open,--,"06/12/2026, 4:06:29 PM",900001001
SPCX,Expired,--,Buy 100 Shares @ 15.389 Limit to Open,--,"06/12/2026, 4:06:29 PM",900001001
SPCX,Filled,50 @ 16.234,Buy 50 Shares @ 16.234 Limit EXT to Open,--,"06/12/2026, 4:02:00 PM",900001001
SPCX,Expired,--,Sell 50 Shares @ 16.299 Limit to Close,--,"06/12/2026, 4:00:11 PM",900001001
FN,Filled,5 @ 61.101,Sell 5 Shares @ Market CLO to Close,--,"06/12/2026, 4:00:11 PM",900001001
SPCX,Expired,--,Buy 50 Shares @ 15.999 Limit to Open,--,"06/12/2026, 4:00:09 PM",900001001
AGX,Filled,5 @ 64.168,Sell 5 Shares @ Market CLO to Close,--,"06/12/2026, 4:00:06 PM",900001001
AUGO,Filled,35 @ 6.089,Sell 35 Shares @ Market CLO to Close,--,"06/12/2026, 4:00:03 PM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 16.399 Limit GTC to Close,--,"06/12/2026, 3:56:53 PM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 16.499 Limit GTC to Close,--,"06/12/2026, 3:56:21 PM",900001001
SPCX,Filled,50 @ 16.151,Sell 50 Shares @ Market to Close,--,"06/12/2026, 3:36:04 PM",900001001
SPCX,Filled,150 @ 16.178,Sell 150 Shares @ 16.178 Limit to Close,--,"06/12/2026, 3:35:05 PM",900001001
SPCX,Filled,50 @ 15.935,Buy 50 Shares @ Market to Open,--,"06/12/2026, 3:32:35 PM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 16.499 Limit to Close,--,"06/12/2026, 3:30:19 PM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 16.706 Limit to Close,--,"06/12/2026, 3:27:01 PM",900001001
SPCX,Filled,50 @ 16.299,Buy 50 Shares @ 16.299 Limit to Open,--,"06/12/2026, 3:21:38 PM",900001001
SPCX,Canceled,--,Sell 50 Shares @ 16.726 Limit to Close,--,"06/12/2026, 3:17:18 PM",900001001
SPCX,Canceled,--,Sell 100 Shares @ 17.085 Limit to Close,--,"06/12/2026, 3:10:04 PM",900001001
SPCX,Filled,50 @ 16.627,Buy 50 Shares @ 16.666 Limit to Open,--,"06/12/2026, 3:08:21 PM",900001001
SPCX,Canceled,--,Buy 100 Shares @ 15.899 Limit to Open,--,"06/12/2026, 2:42:42 PM",900001001
SPCX,Canceled,--,Buy 100 Shares @ 16.123 Limit to Open,--,"06/12/2026, 2:41:50 PM",900001001
SPCX,Filled,100 @ 16.959,Sell 100 Shares @ Market to Close,--,"06/12/2026, 2:39:37 PM",900001001
SPCX,Canceled,--,Sell 100 Shares @ 17.389 Limit to Close,--,"06/12/2026, 2:39:37 PM",900001001
MSFT,Filled,10 @ 38.749,Buy 10 Shares @ Market to Open,--,"06/12/2026, 2:27:01 PM",900001001
BTG,Filled,1000 @ 0.422,Sell 1000 Shares @ Market to Close,--,"06/12/2026, 2:26:10 PM",900001001
SPCX,Filled,200 @ 16.999,Sell 200 Shares @ 16.999 Limit to Close,--,"06/12/2026, 2:24:27 PM",900001001
SPCX,Filled,200 @ 16.783,Buy 200 Shares @ Market to Open,--,"06/12/2026, 2:20:36 PM",900001001
SPCX,Filled,100 @ 16.712,Buy 100 Shares @ Market to Open,--,"06/12/2026, 2:18:29 PM",900001001
SPCX,Filled,300 @ 16.56,Sell 300 Shares @ Market to Close,--,"06/12/2026, 2:17:20 PM",900001001
SPCX,Canceled,--,Sell 100 Shares @ 155.55 Stop 144.02 Limit to Close,--,"06/12/2026, 2:15:43 PM",900001001
SPCX,Filled,50 @ 16.828,Buy 50 Shares @ Market to Open,--,"06/12/2026, 2:15:19 PM",900001001
BE,Filled,10 @ 25.917,Sell 10 Shares @ Market to Close,--,"06/12/2026, 2:09:44 PM",900001001
MXL,Filled,100 @ 8.486,Sell 100 Shares @ Market to Close,--,"06/12/2026, 2:07:49 PM",900001001
SPCX,Filled,100 @ 17.055,Buy 100 Shares @ 17.055 Limit to Open,--,"06/12/2026, 2:07:26 PM",900001001
SPCX,Canceled,--,Buy 100 Shares @ 16.799 Limit to Open,--,"06/12/2026, 2:06:29 PM",900001001
CRWV,Filled,25 @ 10.346,Sell 25 Shares @ Market to Close,--,"06/12/2026, 2:05:18 PM",900001001
CRWV,Filled,25 @ 10.316,Sell 25 Shares @ Market to Close,--,"06/12/2026, 2:04:52 PM",900001001
SPCX,Filled,50 @ 17.302,Sell 50 Shares @ 17.302 Limit to Close,--,"06/12/2026, 2:03:59 PM",900001001
SPCX,Canceled,--,Sell 200 Shares @ 145.55 Stop 144.02 Limit to Close,--,"06/12/2026, 2:01:36 PM",900001001
SPCX,Canceled,--,Buy 100 Shares @ 17.012 Limit to Open,--,"06/12/2026, 1:55:05 PM",900001001
SPCX,Canceled,--,Sell 250 Shares @ 145.55 Stop 144.02 Limit to Close,--,"06/12/2026, 1:47:13 PM",900001001
