"Account All Accounts - 3 accounts Orders, as of 06/16/26 at 07:57 PM EST"
Symbol,Status,Fill,Description,Market,Time,Account
URA,Filled,50 @ 43.78,Sell 50 Shares @ 4.374 Limit to Close,--,"06/09/2026, 3:30:15 PM",900001001
IREN,Filled,50 @ 53.95,Sell 50 Shares @ Market to Close,--,"06/09/2026, 3:29:40 PM",900001001
FN,Filled,5 @ 578.16,Sell 5 Shares @ Market to Close,--,"06/09/2026, 3:29:19 PM",900001001
SMCI,Filled,100 @ 40.10,Sell 100 Shares @ Market to Close,--,"06/09/2026, 3:28:59 PM",900001001
APP,Filled,5 @ 518.16,Sell 5 Shares @ Market to Close,--,"06/09/2026, 3:28:19 PM",900001001
COHR,Filled,7 @ 354.29,Sell 7 Shares @ Market to Close,--,"06/09/2026, 3:27:46 PM",900001001
LITE,Filled,3 @ 804.39,Buy 3 Shares @ Market to Open,--,"06/09/2026, 3:22:55 PM",900001001
UNFI,Filled,70 @ 45.84,Buy 70 Shares @ Market to Open,--,"06/09/2026, 1:23:57 PM",900001001
TSLA,Filled,10 @ 392.33,Buy 10 Shares @ Market to Open,--,"06/09/2026, 1:23:30 PM",900001001
CNC,Filled,50 @ 65.08,Buy 50 Shares @ Market to Open,--,"06/09/2026, 1:21:20 PM",900001001
BVN,Filled,150 @ 30.81,Buy 150 Shares @ Market to Open,--,"06/09/2026, 1:20:49 PM",900001001
INDV,Filled,75 @ 38.40,Buy 75 Shares @ Market to Open,--,"06/09/2026, 1:20:17 PM",900001001
ARE,Filled,50 @ 53.62,Buy 50 Shares @ Market to Open,--,"06/09/2026, 1:19:31 PM",900001001
COHR,Filled,15 @ 351.25,Buy 15 Shares @ Market to Open,--,"06/09/2026, 1:18:36 PM",900001001
PSIX,Filled,75 @ 37.89,Buy 75 Shares @ Market to Open,--,"06/09/2026, 1:18:14 PM",900001001
URA,Filled,50 @ 43.58,Buy 50 Shares @ Market to Open,--,"06/09/2026, 1:17:48 PM",900001001
IREN,Filled,60 @ 53.48,Buy 60 Shares @ Market to Open,--,"06/09/2026, 1:17:30 PM",900001001
TTMI,Filled,25 @ 169.13,Buy 25 Shares @ Market to Open,--,"06/09/2026, 1:17:05 PM",900001001
SOXX,Filled,7 @ 540.02,Buy 7 Shares @ Market to Open,--,"06/09/2026, 1:16:37 PM",900001001
FN,Filled,5 @ 566.84,Buy 5 Shares @ Market to Open,--,"06/09/2026, 1:16:18 PM",900001001
SIVR,Filled,35 @ 61.83,Buy 35 Shares @ Market to Open,--,"06/09/2026, 1:15:58 PM",900001001
MTZ,Filled,10 @ 345.45,Buy 10 Shares @ Market to Open,--,"06/09/2026, 1:15:37 PM",900001001
CRM,Filled,25 @ 173.60,Buy 25 Shares @ Market to Open,--,"06/09/2026, 1:15:10 PM",900001001
CRWV,Filled,25 @ 96.20,Buy 25 Shares @ Market to Open,--,"06/09/2026, 1:14:34 PM",900001001
VRT,Filled,10 @ 281.36,Buy 10 Shares @ Market to Open,--,"06/09/2026, 1:12:49 PM",900001001
AMD,Filled,5 @ 452.70,Buy 5 Shares @ Market to Open,--,"06/09/2026, 1:12:23 PM",900001001
APP,Filled,5 @ 509.67,Buy 5 Shares @ Market to Open,--,"06/09/2026, 1:12:04 PM",900001001
STRL,Filled,3 @ 813.87,Buy 3 Shares @ Market to Open,--,"06/09/2026, 1:11:41 PM",900001001
IREN,Filled,50 @ 53.03,Buy 50 Shares @ Market to Open,--,"06/09/2026, 1:11:19 PM",900001001
LITE,Filled,5 @ 801.71,Buy 5 Shares @ Market to Open,--,"06/09/2026, 1:10:58 PM",900001001
SMCI,Filled,100 @ 39.07,Buy 100 Shares @ Market to Open,--,"06/09/2026, 1:10:38 PM",900001001
MXL,Filled,50 @ 70.29,Buy 50 Shares @ Market to Open,--,"06/09/2026, 1:10:19 PM",900001001
COHR,Filled,7 @ 349.44,Buy 7 Shares @ Market to Open,--,"06/09/2026, 1:09:57 PM",900001001
CLS,Filled,10 @ 354.38,Buy 10 Shares @ Market to Open,--,"06/09/2026, 1:09:15 PM",900001001
AEM,Filled,35 @ 156.78,Buy 35 Shares @ 15.678 Limit GTC to Open,--,"06/09/2026, 12:09:18 PM",900001001
IAUM,Filled,50 @ 42.59,Buy 50 Shares @ Market to Open,--,"06/09/2026, 11:59:13 AM",900001001
USAR,Filled,100 @ 20.44,Buy 100 Shares @ Market to Open,--,"06/09/2026, 11:57:36 AM",900001001
BTG,Filled,5555 @ 4.00,Buy 5555 Shares @ Market to Open,--,"06/09/2026, 11:55:03 AM",900001001
HHH,Filled,50 @ 67.21,Sell 50 Shares @ Market to Close,--,"06/09/2026, 11:52:55 AM",900001001
HHH,Filled,20 @ 67.20,Sell 20 Shares @ Market to Close,--,"06/09/2026, 11:52:29 AM",900001001
HHH,Filled,30 @ 67.22,Sell 30 Shares @ Market to Close,--,"06/09/2026, 11:51:58 AM",900001001
ARE,Filled,40 @ 52.89,Sell 40 Shares @ Market to Close,--,"06/09/2026, 11:51:22 AM",900001001
GM,Filled,50 @ 81.81,Buy 50 Shares @ Market to Open,--,"06/09/2026, 11:49:46 AM",900001001
RTX,Filled,15 @ 180.10,Sell 15 Shares @ Market to Close,--,"06/09/2026, 11:48:16 AM",900001001
PINE,Filled,100 @ 19.77,Sell 100 Shares @ Market to Close,--,"06/09/2026, 11:47:37 AM",900001001
UNH,Filled,5 @ 408.87,Sell 5 Shares @ Market to Close,--,"06/09/2026, 11:46:41 AM",900001001
PSTL,Filled,100 @ 23.35,Sell 100 Shares @ Market to Close,--,"06/09/2026, 11:46:21 AM",900001001
DRH,Filled,200 @ 11.63,Buy 200 Shares @ Market to Open,--,"06/09/2026, 11:45:57 AM",900001001
PSTL,Filled,225 @ 23.35,Sell 225 Shares @ Market to Close,--,"06/09/2026, 11:45:13 AM",900001001
UNFI,Filled,75 @ 45.20,Sell 75 Shares @ Market to Close,--,"06/09/2026, 11:41:02 AM",900001001
UNH,Filled,5 @ 412.34,Sell 5 Shares @ 41.234 Limit GTC to Close,--,"06/09/2026, 10:36:18 AM",900001001
SNDK,Filled,3 @ 1762.83,Sell 3 Shares @ Market to Close,--,"06/09/2026, 10:14:16 AM",900001001
REMX,Filled,25 @ 89.68,Sell 25 Shares @ Market to Close,--,"06/09/2026, 10:13:42 AM",900001001
GDMN,Filled,100 @ 82.33,Sell 100 Shares @ Market to Close,--,"06/09/2026, 10:12:35 AM",900001001
NLCP,Filled,150 @ 14.96,Sell 150 Shares @ Market to Close,--,"06/09/2026, 10:11:01 AM",900001001
NLCP,Filled,150 @ 14.96,Sell 150 Shares @ Market to Close,--,"06/09/2026, 10:10:30 AM",900001001
ICHR,Filled,30 @ 75.89,Sell 30 Shares @ Market to Close,--,"06/09/2026, 10:09:23 AM",900001001
EAT,Filled,20 @ 151.18,Sell 20 Shares @ Market to Close,--,"06/09/2026, 10:08:58 AM",900001001
CEG,Filled,25 @ 253.20,Sell 25 Shares @ Market to Close,--,"06/09/2026, 10:08:34 AM",900001001
EWY,Filled,25 @ 189.07,Sell 25 Shares @ Market to Close,--,"06/09/2026, 10:08:06 AM",900001001
MYRG,Filled,15 @ 439.51,Sell 15 Shares @ Market to Close,--,"06/09/2026, 10:07:19 AM",900001001
AMZN,Filled,20 @ 248.51,Sell 20 Shares @ Market to Close,--,"06/09/2026, 10:06:44 AM",900001001
DDOG,Filled,35 @ 235.43,Sell 35 Shares @ Market to Close,--,"06/09/2026, 10:06:13 AM",900001001
EZPW,Filled,250 @ 32.03,Sell 250 Shares @ Market to Close,--,"06/09/2026, 10:05:32 AM",900001001
EZPW,Filled,75 @ 32.03,Sell 75 Shares @ Market to Close,--,"06/09/2026, 10:05:16 AM",900001001
TIGO,Filled,50 @ 85.92,Sell 50 Shares @ Market to Close,--,"06/09/2026, 10:04:47 AM",900001001
EZPW,Filled,50 @ 32.10,Sell 50 Shares @ 3.21 Limit GTC to Close,--,"06/09/2026, 10:04:42 AM",900001001
SYF,Filled,59 @ 72.96,Sell 59 Shares @ Market to Close,--,"06/09/2026, 10:04:16 AM",900001001
NBIS,Filled,10 @ 231.70,Sell 10 Shares @ Market to Close,--,"06/09/2026, 10:03:47 AM",900001001
TTMI,Filled,20 @ 185.49,Sell 20 Shares @ Market to Close,--,"06/09/2026, 10:03:15 AM",900001001
IWM,Filled,10 @ 290.45,Sell 10 Shares @ Market to Close,--,"06/09/2026, 10:02:43 AM",900001001
ICHR,Filled,83 @ 76.07,Sell 83 Shares @ Market to Close,--,"06/09/2026, 10:01:28 AM",900001001
ASML,Filled,1 @ 1814.32,Sell 1 Share @ Market to Close,--,"06/09/2026, 10:00:56 AM",900001001
SNDK,Filled,5 @ 1759.09,Sell 5 Shares @ Market to Close,--,"06/09/2026, 10:00:12 AM",900001001
BE,Filled,30 @ 275.50,Sell 30 Shares @ Market to Close,--,"06/09/2026, 9:59:49 AM",900001001
CRDO,Filled,10 @ 250.60,Sell 10 Shares @ Market to Close,--,"06/09/2026, 9:59:22 AM",900001001
NEXA,Filled,150 @ 13.28,Sell 150 Shares @ Market to Close,--,"06/09/2026, 9:58:52 AM",900001001
AGX,Filled,10 @ 636.83,Sell 10 Shares @ Market to Close,--,"06/09/2026, 9:58:22 AM",900001001
ICHR,Filled,150 @ 76.41,Sell 150 Shares @ Market to Close,--,"06/09/2026, 9:57:33 AM",900001001
ICHR,Filled,25 @ 76.78,Sell 25 Shares @ 7.678 Limit GTC to Close,--,"06/09/2026, 9:56:58 AM",900001001
NBIS,Filled,60 @ 231.63,Sell 60 Shares @ Market to Close,--,"06/09/2026, 9:56:51 AM",900001001
NEXA,Filled,200 @ 13.19,Sell 200 Shares @ Market to Close,--,"06/09/2026, 9:51:50 AM",900001001
EZPW,Filled,150 @ 32.02,Sell 150 Shares @ Market to Close,--,"06/09/2026, 9:51:05 AM",900001001
GOOG,Filled,7 @ 367.32,Sell 7 Shares @ Market to Close,--,"06/09/2026, 9:50:43 AM",900001001
GOOG,Filled,20 @ 367.91,Sell 20 Shares @ Market to Close,--,"06/09/2026, 9:50:20 AM",900001001
GOOG,Filled,7 @ 368.70,Sell 7 Shares @ Market to Close,--,"06/09/2026, 9:50:00 AM",900001001
BVN,Filled,100 @ 32.88,Sell 100 Shares @ Market to Close,--,"06/09/2026, 9:44:58 AM",900001001
UNFI,Filled,75 @ 42.47,Buy 75 Shares @ Market to Open,--,"06/09/2026, 9:44:16 AM",900001001
SYF,Filled,30 @ 72.34,Sell 30 Shares @ 7.234 Limit GTC to Close,--,"06/09/2026, 9:33:12 AM",900001001
USO,Filled,100 @ 132.01,Buy 100 Shares @ 13.234 Limit GTC to Open,--,"06/09/2026, 9:30:10 AM",900001001
MU,Filled,2 @ 987.27,Sell 2 Shares @ 96.999 Limit GTC to Close,--,"06/09/2026, 9:30:10 AM",900001001
TIGO,Expired,--,Sell 25 Shares @ 8.499 Limit to Close,--,"06/08/2026, 4:06:27 PM",900001001
ICHR,Expired,--,Sell 150 Shares @ 6.767 Limit to Close,--,"06/08/2026, 4:06:27 PM",900001001
MXL,Expired,--,Sell 50 Shares @ 8.185 Limit to Close,--,"06/08/2026, 4:06:27 PM",900001001
UNFI,Filled,50 @ 51.64,Buy 50 Shares @ Market CLO to Open,--,"06/08/2026, 4:00:04 PM",900001001
AGX,Filled,5 @ 619.98,Buy 5 Shares @ Market CLO to Open,--,"06/08/2026, 4:00:04 PM",900001001
EAT,Filled,20 @ 146.14,Sell 20 Shares @ Market CLO to Close,--,"06/08/2026, 4:00:04 PM",900001001
BE,Filled,10 @ 253.57,Buy 10 Shares @ Market CLO to Open,--,"06/08/2026, 4:00:03 PM",900001001
SBLK,Filled,100 @ 26.71,Buy 100 Shares @ Market to Open,--,"06/08/2026, 3:57:46 PM",900001001
JAZZ,Filled,15 @ 231.90,Buy 15 Shares @ Market to Open,--,"06/08/2026, 3:56:43 PM",900001001
INDV,Filled,100 @ 37.39,Buy 100 Shares @ Market to Open,--,"06/08/2026, 3:56:13 PM",900001001
FMX,Filled,20 @ 122.37,Buy 20 Shares @ Market to Open,--,"06/08/2026, 3:55:42 PM",900001001
PBR,Filled,100 @ 17.73,Buy 100 Shares @ Market to Open,--,"06/08/2026, 3:55:08 PM",900001001
CNC,Filled,30 @ 65.25,Buy 30 Shares @ Market to Open,--,"06/08/2026, 3:54:15 PM",900001001
MRK,Filled,25 @ 119.19,Buy 25 Shares @ Market to Open,--,"06/08/2026, 3:53:03 PM",900001001
CRWD,Filled,3 @ 655.79,Buy 3 Shares @ Market to Open,--,"06/08/2026, 3:52:27 PM",900001001
ARE,Filled,50 @ 50.33,Buy 50 Shares @ Market to Open,--,"06/08/2026, 3:51:14 PM",900001001
AMZN,Filled,20 @ 245.43,Buy 20 Shares @ Market to Open,--,"06/08/2026, 3:50:26 PM",900001001
THG,Filled,25 @ 191.06,Buy 25 Shares @ Market to Open,--,"06/08/2026, 3:49:44 PM",900001001
EZPW,Filled,75 @ 31.54,Buy 75 Shares @ Market to Open,--,"06/08/2026, 3:49:11 PM",900001001
MYRG,Filled,7 @ 439.76,Buy 7 Shares @ Market to Open,--,"06/08/2026, 3:48:35 PM",900001001
DY,Filled,7 @ 459.86,Buy 7 Shares @ Market to Open,--,"06/08/2026, 3:48:13 PM",900001001
KGC,Filled,100 @ 25.73,Buy 100 Shares @ Market to Open,--,"06/08/2026, 3:47:53 PM",900001001
AUGO,Filled,35 @ 58.53,Buy 35 Shares @ Market to Open,--,"06/08/2026, 3:47:10 PM",900001001
IREN,Filled,35 @ 58.99,Sell 35 Shares @ Market to Close,--,"06/08/2026, 3:45:46 PM",900001001
GM,Canceled,--,Sell 25 Shares @ Market CLO to Close,--,"06/08/2026, 3:42:05 PM",900001001
GM,Filled,25 @ 83.84,Sell 25 Shares @ Market to Close,--,"06/08/2026, 3:42:03 PM",900001001
EPR,Canceled,--,Sell 1 Share @ Market CLO to Close,--,"06/08/2026, 3:41:29 PM",900001001
CDE,Canceled,--,Sell 150 Shares @ Market CLO to Close,--,"06/08/2026, 3:41:13 PM",900001001
KGC,Canceled,--,Sell 100 Shares @ Market CLO to Close,--,"06/08/2026, 3:40:27 PM",900001001
CLS,Filled,35 @ 389.21,Sell 35 Shares @ Market to Close,--,"06/08/2026, 2:26:03 PM",900001001
SNDK,Canceled,--,Sell 3 Shares @ Market CLO to Close,--,"06/08/2026, 1:58:06 PM",900001001
NBIS,Filled,10 @ 223.98,Buy 10 Shares @ Market to Open,--,"06/08/2026, 1:42:21 PM",900001001
PSUS,Filled,75 @ 37.53,Buy 75 Shares @ Market to Open,--,"06/08/2026, 1:39:51 PM",900001001
USAR,Filled,125 @ 22.60,Sell 125 Shares @ Market to Close,--,"06/08/2026, 1:27:16 PM",900001001
APP,Filled,7 @ 566.67,Sell 7 Shares @ Market to Close,--,"06/08/2026, 1:22:20 PM",900001001
XOM,Filled,25 @ 151.32,Buy 25 Shares @ Market to Open,--,"06/08/2026, 1:19:01 PM",900001001
SOXX,Canceled,--,Sell 2 Shares @ 57.987 Limit GTC to Close,--,"06/08/2026, 1:16:45 PM",900001001
SOXX,Filled,2 @ 573.10,Sell 2 Shares @ Market to Close,--,"06/08/2026, 1:16:43 PM",900001001
EWY,Filled,20 @ 186.03,Sell 20 Shares @ Market to Close,--,"06/08/2026, 1:15:50 PM",900001001
MU,Filled,5 @ 946.18,Sell 5 Shares @ Market to Close,--,"06/08/2026, 1:15:25 PM",900001001
TSM,Filled,5 @ 429.23,Sell 5 Shares @ Market to Close,--,"06/08/2026, 12:47:05 PM",900001001
RTX,Filled,25 @ 179.06,Buy 25 Shares @ Market to Open,--,"06/08/2026, 12:46:24 PM",900001001
CSTM,Filled,100 @ 33.56,Buy 100 Shares @ Market to Open,--,"06/08/2026, 12:45:53 PM",900001001
COHR,Filled,10 @ 408.33,Sell 10 Shares @ Market to Close,--,"06/08/2026, 12:44:58 PM",900001001
TTMI,Filled,10 @ 176.18,Sell 10 Shares @ Market to Close,--,"06/08/2026, 12:44:26 PM",900001001
AGX,Filled,7 @ 618.59,Buy 7 Shares @ Market to Open,--,"06/08/2026, 12:42:16 PM",900001001
EMEQ,Filled,40 @ 64.51,Sell 40 Shares @ Market to Close,--,"06/08/2026, 12:39:18 PM",900001001
CRDO,Filled,15 @ 225.25,Sell 15 Shares @ Market to Close,--,"06/08/2026, 12:38:00 PM",900001001
COHR,Filled,5 @ 409.99,Sell 5 Shares @ 40.999 Limit to Close,--,"06/08/2026, 12:37:22 PM",900001001
GDE,Filled,25 @ 65.45,Sell 25 Shares @ Market to Close,--,"06/08/2026, 12:37:02 PM",900001001
NEXA,Filled,200 @ 12.73,Buy 200 Shares @ Market to Open,--,"06/08/2026, 12:36:16 PM",900001001
CDE,Filled,175 @ 17.09,Sell 175 Shares @ Market to Close,--,"06/08/2026, 12:35:37 PM",900001001
ARE,Filled,100 @ 50.80,Buy 100 Shares @ Market to Open,--,"06/08/2026, 12:32:01 PM",900001001
CDE,Filled,150 @ 17.11,Sell 150 Shares @ Market to Close,--,"06/08/2026, 12:31:23 PM",900001001
GDE,Filled,20 @ 65.44,Sell 20 Shares @ Market to Close,--,"06/08/2026, 12:30:51 PM",900001001
BTG,Filled,1600 @ 4.17,Buy 1600 Shares @ Market to Open,--,"06/08/2026, 12:30:20 PM",900001001
TWLO,Filled,15 @ 216.13,Buy 15 Shares @ Market to Open,--,"06/08/2026, 12:27:32 PM",900001001
EIS,Filled,7 @ 127.47,Sell 7 Shares @ Market to Close,--,"06/08/2026, 12:26:48 PM",900001001
EIS,Canceled,--,Sell 7 Shares @ 13.888 Limit GTC to Close,--,"06/08/2026, 12:26:48 PM",900001001
IWM,Filled,15 @ 285.67,Sell 15 Shares @ Market to Close,--,"06/08/2026, 12:25:59 PM",900001001
TSLA,Filled,5 @ 405.19,Sell 5 Shares @ Market to Close,--,"06/08/2026, 12:24:35 PM",900001001
GOOG,Filled,20 @ 359.77,Buy 20 Shares @ Market to Open,--,"06/08/2026, 12:22:52 PM",900001001
MU,Filled,5 @ 960.28,Sell 5 Shares @ Market to Close,--,"06/08/2026, 12:20:49 PM",900001001
THG,Filled,25 @ 191.34,Buy 25 Shares @ 19.134 Limit GTC to Open,--,"06/08/2026, 12:20:24 PM",900001001
MULL,Filled,10 @ 699.63,Sell 10 Shares @ Market to Close,--,"06/08/2026, 12:19:39 PM",900001001
CRDO,Filled,15 @ 226.99,Sell 15 Shares @ 22.699 Limit to Close,--,"06/08/2026, 12:18:12 PM",900001001
CRDO,Filled,5 @ 226.99,Sell 5 Shares @ 22.699 Limit GTC to Close,--,"06/08/2026, 12:18:12 PM",900001001
UNFI,Filled,100 @ 55.48,Buy 100 Shares @ Market to Open,--,"06/08/2026, 12:17:42 PM",900001001
MULL,Filled,10 @ 700.42,Sell 10 Shares @ Market to Close,--,"06/08/2026, 12:16:41 PM",900001001
MULL,Canceled,--,Sell 10 Shares @ 70.432 Limit to Close,--,"06/08/2026, 12:16:41 PM",900001001
EWY,Filled,11 @ 186.99,Sell 11 Shares @ 18.699 Limit to Close,--,"06/08/2026, 12:15:45 PM",900001001
BLOX,Filled,200 @ 16.43,Sell 200 Shares @ Market to Close,--,"06/08/2026, 12:14:59 PM",900001001
BLOX,Filled,150 @ 16.40,Sell 150 Shares @ Market to Close,--,"06/08/2026, 12:14:41 PM",900001001
ASML,Filled,5 @ 1763.28,Sell 5 Shares @ Market to Close,--,"06/08/2026, 12:13:00 PM",900001001
MULL,Filled,10 @ 698.99,Sell 10 Shares @ 69.899 Limit to Close,--,"06/08/2026, 12:12:10 PM",900001001
ICHR,Filled,50 @ 67.18,Sell 50 Shares @ Market to Close,--,"06/08/2026, 12:11:38 PM",900001001
SOXX,Filled,10 @ 576.99,Sell 10 Shares @ 57.699 Limit to Close,--,"06/08/2026, 12:11:03 PM",900001001
MULL,Canceled,--,Sell 10 Shares @ 70.899 Limit to Close,--,"06/08/2026, 12:08:44 PM",900001001
MULL,Filled,10 @ 701.00,Sell 10 Shares @ 70.1 Limit to Close,--,"06/08/2026, 12:06:43 PM",900001001
MULL,Canceled,--,Sell 10 Shares @ 70.999 Limit to Close,--,"06/08/2026, 12:06:17 PM",900001001
STRL,Filled,8 @ 898.77,Sell 8 Shares @ Market to Close,--,"06/08/2026, 11:46:05 AM",900001001
MULL,Filled,6 @ 691.66,Sell 6 Shares @ 69.166 Limit GTC to Close,--,"06/08/2026, 11:06:34 AM",900001001
MULL,Filled,7 @ 688.32,Sell 7 Shares @ 68.832 Limit to Close,--,"06/08/2026, 11:04:50 AM",900001001
TTMI,Filled,15 @ 177.37,Sell 15 Shares @ Market to Close,--,"06/08/2026, 10:57:39 AM",900001001
MULL,Filled,6 @ 675.50,Buy 6 Shares @ Market to Open,--,"06/08/2026, 10:45:31 AM",900001001
SNDK,Filled,2 @ 1648.42,Sell 2 Shares @ Market to Close,--,"06/08/2026, 10:39:21 AM",900001001
EWY,Filled,11 @ 185.55,Buy 11 Shares @ Market to Open,--,"06/08/2026, 10:37:39 AM",900001001
MXL,Filled,40 @ 82.16,Buy 40 Shares @ Market to Open,--,"06/08/2026, 10:37:11 AM",900001001
USAR,Filled,100 @ 22.89,Sell 100 Shares @ Market to Close,--,"06/08/2026, 10:25:16 AM",900001001
EWY,Filled,20 @ 183.57,Sell 20 Shares @ Market to Close,--,"06/08/2026, 10:19:28 AM",900001001
MULL,Filled,7 @ 655.13,Buy 7 Shares @ Market to Open,--,"06/08/2026, 10:03:56 AM",900001001
GM,Filled,30 @ 82.89,Sell 30 Shares @ Market to Close,--,"06/08/2026, 10:01:09 AM",900001001
GM,Filled,30 @ 82.88,Sell 30 Shares @ Market to Close,--,"06/08/2026, 9:59:54 AM",900001001
MXL,Filled,21 @ 81.37,Buy 21 Shares @ Market to Open,--,"06/08/2026, 9:55:17 AM",900001001
USAR,Filled,436 @ 22.90,Buy 436 Shares @ 2.293 Limit to Open,--,"06/08/2026, 9:52:54 AM",900001001
EWY,Filled,50 @ 186.01,Sell 50 Shares @ Market to Close,--,"06/08/2026, 9:51:59 AM",900001001
EWY,Filled,10 @ 186.25,Sell 10 Shares @ Market to Close,--,"06/08/2026, 9:51:40 AM",900001001
TWLO,Filled,15 @ 220.63,Buy 15 Shares @ Market to Open,--,"06/08/2026, 9:47:09 AM",900001001
EPR,Filled,75 @ 57.54,Buy 75 Shares @ 5.754 Limit to Open,--,"06/08/2026, 9:46:39 AM",900001001
MULL,Filled,40 @ 684.21,Buy 40 Shares @ Market to Open,--,"06/08/2026, 9:46:06 AM",900001001
STRL,Filled,10 @ 864.67,Buy 10 Shares @ Market to Open,--,"06/08/2026, 9:45:08 AM",900001001
PPLT,Filled,300 @ 15.97,Buy 300 Shares @ Market to Open,--,"06/08/2026, 9:44:17 AM",900001001
CRDO,Filled,15 @ 221.32,Buy 15 Shares @ Market to Open,--,"06/08/2026, 9:41:07 AM",900001001
MYRG,Filled,15 @ 439.44,Buy 15 Shares @ Market to Open,--,"06/08/2026, 9:39:47 AM",900001001
PARR,Filled,175 @ 57.55,Buy 175 Shares @ Market to Open,--,"06/08/2026, 9:38:15 AM",900001001
INCY,Filled,75 @ 103.73,Buy 75 Shares @ Market to Open,--,"06/08/2026, 9:37:44 AM",900001001
UNFI,Filled,100 @ 56.78,Sell 100 Shares @ 5.678 Limit GTC to Close,--,"06/08/2026, 9:37:38 AM",900001001
EZPW,Filled,250 @ 31.99,Buy 250 Shares @ Market to Open,--,"06/08/2026, 9:36:33 AM",900001001
THG,Filled,40 @ 191.32,Buy 40 Shares @ Market to Open,--,"06/08/2026, 9:34:34 AM",900001001
UNFI,Filled,100 @ 56.20,Buy 100 Shares @ Market to Open,--,"06/08/2026, 9:33:13 AM",900001001
MU,Filled,10 @ 949.59,Buy 10 Shares @ Market to Open,--,"06/08/2026, 9:32:33 AM",900001001
NBIS,Filled,50 @ 238.62,Buy 50 Shares @ 23.862 Limit EXT to Open,--,"06/08/2026, 9:30:45 AM",900001001
STRL,Filled,15 @ 894.34,Buy 15 Shares @ 91.599 Limit to Open,--,"06/08/2026, 9:30:29 AM",900001001
STRL,Filled,15 @ 915.99,Buy 15 Shares @ 91.599 Limit EXT to Open,--,"06/08/2026, 9:27:31 AM",900001001
ICHR,Filled,150 @ 66.89,Buy 150 Shares @ 6.689 Limit EXT to Open,--,"06/08/2026, 9:15:59 AM",900001001
SOXX,Filled,20 @ 570.10,Buy 20 Shares @ 57.01 Limit EXT to Open,--,"06/08/2026, 9:14:43 AM",900001001
EWY,Filled,50 @ 186.77,Buy 50 Shares @ 18.677 Limit EXT to Open,--,"06/08/2026, 9:12:38 AM",900001001
CLS,Filled,35 @ 387.75,Buy 35 Shares @ 38.775 Limit EXT to Open,--,"06/08/2026, 9:11:06 AM",900001001
MXL,Filled,100 @ 85.35,Buy 100 Shares @ 8.592 Limit EXT to Open,--,"06/08/2026, 9:09:16 AM",900001001
SNDK,Filled,7 @ 1636.21,Buy 7 Shares @ 163.621 Limit EXT to Open,--,"06/08/2026, 9:05:06 AM",900001001
CDE,Filled,150 @ 16.37,Buy 150 Shares @ Market CLO to Open,--,"06/05/2026, 4:02:00 PM",900001001
NEXA,Filled,150 @ 13.05,Buy 150 Shares @ Market CLO to Open,--,"06/05/2026, 4:00:07 PM",900001001
ICHR,Filled,50 @ 62.91,Buy 50 Shares @ Market CLO to Open,--,"06/05/2026, 4:00:05 PM",900001001
AUGO,Filled,35 @ 60.40,Buy 35 Shares @ Market CLO to Open,--,"06/05/2026, 4:00:05 PM",900001001
USAR,Filled,100 @ 22.47,Buy 100 Shares @ Market CLO to Open,--,"06/05/2026, 4:00:03 PM",900001001
BLOX,Filled,150 @ 15.65,Buy 150 Shares @ Market CLO to Open,--,"06/05/2026, 4:00:03 PM",900001001
BTG,Filled,2500 @ 4.18,Buy 2500 Shares @ Market CLO to Open,--,"06/05/2026, 4:00:00 PM",900001001
EWY,Filled,20 @ 187.35,Buy 20 Shares @ Market to Open,--,"06/05/2026, 10:25:20 AM",900001001
GOOG,Filled,10 @ 367.75,Buy 10 Shares @ Market to Open,--,"06/05/2026, 10:23:54 AM",900001001
GRNY,Filled,75 @ 27.40,Buy 75 Shares @ Market to Open,--,"06/05/2026, 10:21:24 AM",900001003
MU,Filled,3 @ 944.00,Buy 3 Shares @ Market to Open,--,"06/05/2026, 10:20:43 AM",900001003
PSTL,Filled,200 @ 22.71,Buy 200 Shares @ Market to Open,--,"06/05/2026, 10:19:48 AM",900001003
CRDO,Filled,40 @ 226.00,Sell 40 Shares @ 22.5 Limit to Close,--,"06/05/2026, 10:15:14 AM",900001003
GDMN,Filled,75 @ 85.09,Buy 75 Shares @ Market to Open,--,"06/05/2026, 10:14:12 AM",900001003
CRDO,Filled,30 @ 223.33,Sell 30 Shares @ Market to Close,--,"06/05/2026, 10:13:05 AM",900001003
PSUS,Filled,100 @ 38.72,Buy 100 Shares @ Market to Open,--,"06/05/2026, 9:58:55 AM",900001001
ARE,Filled,100 @ 52.36,Buy 100 Shares @ Market to Open,--,"06/05/2026, 9:57:58 AM",900001001
UBER,Filled,30 @ 71.75,Buy 30 Shares @ Market to Open,--,"06/05/2026, 9:57:35 AM",900001001
CRWD,Filled,2 @ 691.21,Buy 2 Shares @ Market to Open,--,"06/05/2026, 9:56:35 AM",900001001
GM,Filled,40 @ 82.56,Buy 40 Shares @ Market to Open,--,"06/05/2026, 9:55:52 AM",900001001
XOM,Filled,30 @ 150.31,Buy 30 Shares @ Market to Open,--,"06/05/2026, 9:55:19 AM",900001001
PINE,Filled,125 @ 19.45,Buy 125 Shares @ Market to Open,--,"06/05/2026, 9:54:06 AM",900001001
TTMI,Filled,25 @ 173.92,Buy 25 Shares @ Market to Open,--,"06/05/2026, 9:53:32 AM",900001001
